Odom_X, Odom_Y, EKF_X, Odom_Y
-6.7114274036,1.6168796909,-6.64589506, 1.60958892
-6.18356232691,1.51143101541,-6.28499603, 1.53290576
-6.40979021692,1.73990314564,-6.38234404, 1.69483693
-7.01306459027,1.59930491165,-6.87477644, 1.61994467
-6.7114274036,1.6520292494,-6.74725479, 1.64500182
-6.56060881026,1.6520292494,-6.60152327, 1.65059589
-6.63601810693,1.47628145691,-6.62854828, 1.51421311
-7.08847388694,1.56415535315,-6.98769276, 1.55284878
-6.03274373357,1.40598233991,-6.24215321, 1.43840397
-6.18356232691,1.70475358714,-6.19617314, 1.64693502
-6.48519951359,1.52900579466,-6.42186188, 1.55474699
-6.56060881026,1.73990314564,-6.53008521, 1.69946729
-7.46552037029,1.49385623616,-7.26084614, 1.53789717
-7.23929248028,1.5465805739,-7.24425509, 1.54419759
-6.25897162358,1.6871788079,-6.47462281, 1.6566575
-6.18356232691,1.70475358714,-6.24698893, 1.69493549
-7.08847388694,1.5465805739,-6.90429966, 1.57848742
-6.40979021692,1.66960402865,-6.51802656, 1.6499671
-6.9376552936,1.51143101541,-6.84594271, 1.54134577
-6.78683670027,1.45870667766,-6.79999518, 1.47656497
-6.56060881026,1.47628145691,-6.61304236, 1.47643676
-6.18356232691,1.59930491165,-6.27724948, 1.57298593
-6.7114274036,1.72232836639,-6.61616625, 1.68960121
-7.08847388694,1.49385623616,-6.9854924, 1.53611915
-6.33438092025,1.42355711916,-6.4769626, 1.44849323
-6.63601810693,1.70475358714,-6.60094177, 1.64872191
-7.39011107362,1.6520292494,-7.21778372, 1.65056568
-7.31470177695,1.56415535315,-7.29402146, 1.58257658
-7.23929248028,1.6520292494,-7.25148955, 1.63661505
-7.16388318361,1.5465805739,-7.18321853, 1.56623222
-6.48519951359,1.66960402865,-6.63734295, 1.64766192
-6.18356232691,1.52900579466,-6.28211504, 1.55576157
-6.56060881026,1.72232836639,-6.49921883, 1.68601306
-6.10815303024,1.49385623616,-6.19331189, 1.5364151
-6.48519951359,1.40598233991,-6.42141663, 1.43446424
-6.25897162358,1.49385623616,-6.29436695, 1.48095833
-6.48519951359,1.5817301324,-6.44346139, 1.55956245
-6.33438092025,1.56415535315,-6.35816543, 1.56321622
-6.03274373357,1.40598233991,-6.10361659, 1.4407106
-6.10815303024,1.59930491165,-6.10678661, 1.56467758
-6.63601810693,1.5817301324,-6.52067952, 1.57770803
-7.23929248028,1.73990314564,-7.08324887, 1.70374779
-6.03274373357,1.52900579466,-6.2620938, 1.56765906
-6.78683670027,1.51143101541,-6.67235036, 1.52359384
-6.18356232691,1.6168796909,-6.29002017, 1.59661749
-7.31470177695,1.49385623616,-7.09168658, 1.51598387
-6.78683670027,1.59930491165,-6.85387522, 1.58096386
-7.16388318361,1.66960402865,-7.09666299, 1.65001015
-6.25897162358,1.56415535315,-6.4414233, 1.58317235
-7.23929248028,1.52900579466,-7.06777733, 1.54032639
-7.47230126247,1.73472629969,-7.39014507, 1.69104235
-7.25244330147,1.57805491954,-7.29022765, 1.60160451
-6.27602659481,1.79170000653,-6.50213731, 1.74949226
-6.20041181656,1.88700319837,-6.26838674, 1.8566007
-7.18340393382,1.79170000653,-6.98578506, 1.80562315
-6.95655959906,1.58203298449,-6.96459423, 1.63091968
-7.03217437731,1.52485106939,-7.01849103, 1.54804234
-6.20041181656,1.7535787298,-6.37880151, 1.70847998
-6.95655959906,1.82982128327,-6.8306081, 1.80323023
-7.18340393382,1.88700319837,-7.10710371, 1.86866535
-7.10778915557,1.88700319837,-7.10821606, 1.88300432
-6.72971526431,1.60109362286,-6.81223786, 1.66287522
-7.03217437731,1.86794256,-6.98423337, 1.82300025
-6.35164137306,1.77263936816,-6.48920487, 1.78350213
-6.50287092956,1.60109362286,-6.49925938, 1.64101795
-6.20041181656,1.54391170776,-6.26495228, 1.56501724
-6.12479703831,1.8107606449,-6.15483642, 1.75670465
-7.18340393382,1.88700319837,-6.95948017, 1.85887989
-6.88094482081,1.60109362286,-6.9013196, 1.65844162
-6.31642733788,1.97688402373,-6.44962221, 1.90832723
-6.14884840791,1.9401345602,-6.22127289, 1.93492591
-7.38210740746,2.06904454942,-7.13748868, 2.04226028
-6.3947135358,1.93880267704,-6.5655154, 1.96364653
-6.72835066838,2.24652649983,-6.70191316, 2.18720355
-5.89826496644,1.89798269521,-6.08228369, 1.96361619
-6.02853378772,2.0060062893,-6.04887533, 1.99920313
-6.81774605597,2.18891559744,-6.65972079, 2.15035576
-6.57895410214,2.23022446162,-6.60646946, 2.21565414
-6.32318395278,2.23659464526,-6.39445277, 2.23485316
-6.66730145297,2.09545313613,-6.61744839, 2.128859
-6.64801757657,2.23751750615,-6.65105622, 2.21660369
-5.90821916753,2.51710181932,-6.07945675, 2.45427149
-5.74734767283,2.5325408917,-5.82816054, 2.51835484
-5.92807839009,2.50441635585,-5.91481982, 2.51059989
-5.98189400371,2.63059769244,-5.97601303, 2.6075678
-5.94667996853,2.56661660641,-5.962108, 2.57890351
-6.26333890558,2.58478433142,-6.2067779, 2.58688343
-6.03418888995,2.7159590472,-6.08090051, 2.69102525
-6.57580569558,2.63063762249,-6.47740638, 2.6474479
-6.27711951492,2.82762417231,-6.33033282, 2.79169038
-5.841037863,2.73912514266,-5.9566064, 2.75392712
-6.77346113246,3.1144915475,-6.60450708, 3.03944139
-6.11409847078,3.30195526502,-6.22996196, 3.24817382
-6.1639315447,3.34598779058,-6.18696325, 3.32841388
-6.67075352986,2.86761113585,-6.57395076, 2.97221962
-6.51449339691,3.0836633153,-6.5362278, 3.06275084
-5.61492500584,3.34056542411,-5.8239611, 3.28304739
-6.11797405866,2.97747046922,-6.0617556, 3.04796633
-6.43400417365,3.05145827864,-6.36173745, 3.05455998
-5.87939171218,3.31698531514,-5.99350445, 3.26333492
-5.46133629256,3.62653988594,-5.58569781, 3.55093098
-6.2408531467,3.70824473592,-6.10630987, 3.67826103
-6.35351495039,3.90932176907,-6.30850732, 3.86331838
-6.53131116471,3.71460992831,-6.49144121, 3.75150897
-5.26105861563,3.87801463702,-5.5372887, 3.85404465
-6.42425528363,4.00329307775,-6.23853915, 3.9751559
-5.7502735832,3.92386792809,-5.8647714, 3.93917094
-5.7133826892,4.17896424516,-5.75441433, 4.130863
-6.32154768103,3.96700754028,-6.20638777, 4.00778359
-5.33656644206,4.31378548321,-5.53484651, 4.25140851
-5.94053928684,3.60299970701,-5.86010204, 3.74956216
-6.23938159895,4.22392961412,-6.16551541, 4.12503098
-5.77463721569,4.31198967398,-5.86830234, 4.27574416
-5.18633144641,3.85083791834,-5.34243161, 3.94783929
-5.96872932758,4.3946123936,-5.84020365, 4.30183646
-5.8861975067,4.24846253151,-5.88460107, 4.26510547
-5.47359187824,4.52262447821,-5.57159083, 4.47118123
-5.20718522982,4.66242911293,-5.29440104, 4.6254437
-5.29511336595,4.79906113397,-5.30262924, 4.76623329
-4.90891826386,4.04423284971,-5.00172662, 4.20661661
-5.13675715947,4.18176776662,-5.11426184, 4.19171885
-5.78951504141,4.88032202291,-5.65053724, 4.73524932
-5.52667171798,4.8726099736,-5.56202932, 4.84805247
-5.38655135115,4.19131056394,-5.43243327, 4.33984961
-5.79009038756,4.54127110306,-5.72017909, 4.50241963
-5.64976041338,4.84402650293,-5.67344589, 4.77458908
-5.01350803635,5.30247456221,-5.16547281, 5.19231302
-5.59065114004,5.3474149749,-5.50548118, 5.31931304
-4.85976319162,5.01107773391,-5.00794742, 5.08364626
-5.59038805678,4.81772273259,-5.47076083, 4.88162025
-5.27729244473,5.52717662563,-5.3275848, 5.39170144
-5.37528173376,4.61528886001,-5.37192662, 4.79030845
-4.81464413498,4.97569509232,-4.94337659, 4.93994315
-4.91284303137,5.24577154695,-4.92685647, 5.18431944
-5.52850041196,5.2289806264,-5.40521892, 5.22551023
-5.45099916754,5.03562063382,-5.4470602, 5.08159591
-5.27886235173,5.79681910172,-5.31973597, 5.64326079
-5.45099916754,5.09417436212,-5.42422952, 5.21613871
-4.81983084288,5.03562063382,-4.95271138, 5.07544624
-5.22148341312,4.80140572062,-5.16281436, 4.8617773
-5.50837810615,5.56260418852,-5.43386276, 5.41012447
-4.87720978149,5.73826537342,-4.99974998, 5.66669198
-5.33624129033,5.56260418852,-5.26290766, 5.58595797
-4.59031508846,5.73826537342,-4.73768628, 5.70462562
-5.0493465973,5.38694300362,-4.98084425, 5.45647463
-4.93458872009,5.50405046022,-4.94467806, 5.49354275
-4.70507296567,4.80140572062,-4.75672629, 4.95198035
-5.33624129033,4.97706690552,-5.20908062, 4.97155457
-4.81983084288,5.50405046022,-4.90543883, 5.38757888
-4.93458872009,5.03562063382,-4.92797913, 5.11246518
-5.10672553591,5.50405046022,-5.06786973, 5.41878433
-5.10672553591,4.68429826401,-5.09773327, 4.84453249
-5.16410447452,5.44549673192,-5.14987202, 5.31434443
-5.39362022894,4.91851317722,-5.3400598, 5.0051391
-5.22148341312,5.03562063382,-5.24744807, 5.02882947
-4.70507296567,5.67971164512,-4.82435054, 5.53765927
-4.76245190428,5.26983554702,-4.77597188, 5.32839384
-5.39362022894,5.09417436212,-5.25808917, 5.14546071
-5.50837810615,5.62115791682,-5.45378887, 5.51782623
-5.33624129033,5.50405046022,-5.36215701, 5.50747087
-5.33624129033,5.32838927532,-5.3419054, 5.36755773
-4.81983084288,5.50405046022,-4.93436263, 5.47411839
-5.68051492197,4.85995944892,-5.51663891, 4.99373356
-4.64769402706,4.80140572062,-4.83810023, 4.84242202
-5.50837810615,5.56260418852,-5.36147488, 5.40569507
-5.22148341312,5.09417436212,-5.25217852, 5.1622729
-4.59031508846,4.97706690552,-4.73545709, 5.01711484
-4.9919676587,4.97706690552,-4.9356651, 4.98551179
-5.56575704476,5.03562063382,-5.42771204, 5.02717112
-4.6640730309,4.91843825556,-4.83187191, 4.94694568
-5.58151507948,5.44533083396,-5.41765352, 5.34365979
-5.15024158627,5.79646589962,-5.20948623, 5.70613703
-4.88422588992,5.56218052438,-4.95594497, 5.60271553
-4.73096807396,4.91806364727,-4.78051287, 5.07597467
-5.33401547327,4.80089375596,-5.21322855, 4.86925661
-5.01762082718,5.03500698976,-5.06101641, 5.00793623
-4.60934729737,4.85921915159,-4.70856219, 4.90083633
-4.98037894623,5.50312821029,-4.921211, 5.38152468
-4.88100007445,5.6201304198,-4.89020457, 5.57819986
-4.37558960949,5.62004479505,-4.48836846, 5.62105184
-4.33946869686,5.03447005122,-4.3719784, 5.17164737
-4.14783191207,4.9173144307,-4.19673173, 4.98176356
-4.1058319789,4.74162381229,-4.12546668, 4.80314331
-4.54762157497,4.91716458738,-4.45502631, 4.90186658
-4.16934799744,4.85847885426,-4.2317306, 4.87745194
-3.84407433557,5.67789479492,-3.92854061, 5.51353224
-4.26686396188,5.4436718544,-4.19247731, 5.46913841
-3.81183244667,4.97524737955,-3.89475378, 5.0923802
-4.39813793241,5.50195443766,-4.28757941, 5.42241855
-3.99298536774,5.15060887782,-4.05716409, 5.2197313
-3.99086440101,5.61876042378,-4.00496001, 5.54140467
-4.07350135923,5.03339617413,-4.05812405, 5.15361435
-4.11075935975,5.56006220371,-4.09885562, 5.48111982
-3.47595395117,4.68208629127,-3.6117357, 4.86567598
-3.51721194533,5.38431717791,-3.53711492, 5.28040252
-3.7199858021,4.74046787814,-3.67925713, 4.86743368
-3.47259104622,5.5597232724,-3.51702001, 5.4183694
-3.66886491333,4.85736840826,-3.63492356, 4.98888608
-3.22695434735,5.50094834683,-3.31540176, 5.39872149
-3.18545441338,4.91566615423,-3.21290949, 5.03059013
-3.51362322013,4.73996215696,-3.44686761, 4.81257856
-3.65101815102,5.55913014262,-3.60542413, 5.40602058
-3.12859159355,5.44201287485,-3.23198131, 5.44447331
-3.04971268915,4.97380692149,-3.08847456, 5.08619514
-3.46713941369,5.03224559153,-3.38323665, 5.05305542
-3.0693497476,4.85662811093,-3.13704844, 4.90874291
-2.91359193562,5.67564536135,-2.96114495, 5.51861433
-3.07086586479,5.7340697606,-3.04551241, 5.69761362
-3.09062389315,5.616962304,-3.07953468, 5.64478682
-2.94648703278,5.09029449057,-2.97443672, 5.22086248
-2.99662404271,5.09021689314,-2.99058442, 5.1277613
-2.56295540381,5.6751262613,-2.65511621, 5.56564893
-2.47995553587,5.38242986568,-2.51672295, 5.43224116
-2.7028664503,5.38234780863,-2.66062014, 5.40257997
-2.36807668398,5.26525997437,-2.43057084, 5.30465763
-2.41221370345,5.67469367792,-2.41447533, 5.60378205
-2.39759275661,5.67460716124,-2.39957819, 5.66899499
-2.60726175191,5.20643956064,-2.5603448, 5.31635863
-2.42686688943,4.85536960547,-2.45465793, 4.96468973
-2.53614089496,5.55726602042,-2.51656682, 5.43755606
-2.18259309869,5.732671223,-2.25386899, 5.67849798
-2.2672461733,4.91356834782,-2.26268466, 5.08955593
-2.31452027747,5.32287004655,-2.3013888, 5.28113729
-2.10486740175,5.38128106693,-2.14599538, 5.369185
-1.79031954343,5.08874254195,-1.86616418, 5.15959025
-1.75031960707,5.08866494452,-1.7735537, 5.11345388
-1.79583565425,4.67916077893,-1.78891842, 4.78288021
-1.75259378284,5.32238305578,-1.75816238, 5.21437636
-1.63007785818,5.32230189065,-1.6557545, 5.30866669
-1.60845692248,5.26373478348,-1.61645201, 5.28333751
-1.75574698712,5.49759471073,-1.72295102, 5.46043522
-1.64486813364,5.55591029519,-1.65967694, 5.54482671
-1.72052122256,5.20493131632,-1.70507295, 5.28839231
-1.55286828002,5.08788897021,-1.58409594, 5.14045123
-1.46086842639,4.91229467965,-1.48626863, 4.96815942
-1.5561424542,5.26317287105,-1.53970041, 5.20257794
-1.52438444493,4.91229467965,-1.52720288, 4.97783937
-1.42911041712,5.49709166532,-1.44988084, 5.38541912
-1.28619937541,5.38013226819,-1.32163663, 5.38262287
-1.42911041712,4.67837588538,-1.40579393, 4.83228861
-1.30207838005,5.08773377535,-1.32467082, 5.03203842
-1.36559439859,5.61405106245,-1.35608554, 5.48749617
-1.44498942176,5.38013226819,-1.42535149, 5.40399118
-1.39735240785,4.67837588538,-1.40402328, 4.83659639
-1.28619937541,5.55557136389,-1.31155974, 5.39866126
-1.28619937541,4.85381498108,-1.29206785, 4.97287246
-1.57202145884,4.67837588538,-1.51119248, 4.74207638
-1.42911041712,4.97077437821,-1.44713238, 4.92055251
-1.31795738468,4.97077437821,-1.34619694, 4.95988368
-1.39735240785,4.85381498108,-1.38624156, 4.87694445
-1.30207838005,5.73101045959,-1.31962072, 5.54475654
-1.54026344957,4.97077437821,-1.49223248, 5.09629968
-1.57202145884,4.91229467965,-1.55491209, 4.95222966
-1.49262643566,5.08773377535,-1.50628759, 5.05799552
-1.57202145884,5.14621347392,-1.55760737, 5.12685296
-1.47674743103,5.78949015816,-1.49369423, 5.64484909
-1.36559439859,5.32165256962,-1.39349794, 5.39274603
-1.44498942176,5.43861196675,-1.43356296, 5.42866498
-1.33383638932,4.91229467965,-1.3560324, 5.02532945
-1.42911041712,5.49709166532,-1.41284367, 5.39376402
-1.5085054403,5.02925407678,-1.48792738, 5.10893929
-1.39735240785,5.49709166532,-1.41689216, 5.41215114
-1.38147340322,5.14621347392,-1.38930619, 5.20452092
-1.39735240785,4.79533528251,-1.39599321, 4.8848627
-1.54026344957,5.02925407678,-1.50891844, 4.99740285
-1.33383638932,5.20469317248,-1.371943, 5.15936837
-1.28619937541,4.79533528251,-1.3050426, 4.87518347
-1.47674743103,5.26317287105,-1.43907009, 5.17806204
-1.30207838005,4.85381498108,-1.33212754, 4.92494829
-1.34971539395,4.79533528251,-1.34598144, 4.82372028
-1.30207838005,5.02925407678,-1.31154665, 4.9842218
-1.34971539395,5.08773377535,-1.34127843, 5.06504936
-1.33383638932,5.08773377535,-1.33540125, 5.08277902
-1.27032037078,4.67837588538,-1.28464736, 4.76707961
-1.54026344957,5.61405106245,-1.48431481, 5.42821564
-1.27032037078,4.91229467965,-1.31711347, 5.02550446
-1.52438444493,5.20469317248,-1.4792104, 5.16533288
-1.33383638932,4.79533528251,-1.36567647, 4.87650646
-1.27594120708,4.87071141577,-1.29306268, 4.87239193
-1.31360109447,4.94410739361,-1.30373374, 4.9292431
-1.38372159567,5.58546903602,-1.35878684, 5.44287155
-1.34128385535,5.59345477131,-1.33651691, 5.56208359
-1.33664652333,5.38441814702,-1.32784442, 5.42497808
-1.60434112553,5.22637052486,-1.53539491, 5.2713638
-1.44681576735,4.96126428269,-1.45738107, 5.0306443
-1.469510036,4.75414270022,-1.45813795, 4.8159909
-1.59857948417,5.09129003086,-1.55901808, 5.03231807
-1.65549087798,4.62345244232,-1.62533179, 4.71431389
-1.5113151481,4.99624257057,-1.52684777, 4.93586268
-1.37156582681,4.49276218442,-1.39625195, 4.59105822
-1.63230450201,4.95478953389,-1.57160745, 4.87636865
-1.65612293793,4.70601957395,-1.62856579, 4.74460678
-1.64579450914,4.51077892402,-1.63301578, 4.56315929
-1.60089765294,3.92591682475,-1.59894852, 4.06641728
-1.48644237917,4.46926077374,-1.50190267, 4.38196031
-1.69019925803,4.47335131178,-1.6398782, 4.45437256
-1.69701452205,4.09716102514,-1.67547532, 4.17634255
-1.51061197528,3.72790128248,-1.53730681, 3.82690073
-1.42847679441,3.9188168099,-1.44266961, 3.89940418
-1.62893143194,3.73991244221,-1.57911309, 3.77548277
-1.55262786874,4.06029356536,-1.54923976, 3.99862063
-1.65478727895,4.01382502652,-1.62261386, 4.0112587
-1.5226964892,4.00801478745,-1.53504035, 4.00953089
-1.56499356654,3.49790355539,-1.54910576, 3.61057311
-1.55276810551,4.08154099248,-1.54269858, 3.97904838
-1.65043084668,3.49803378258,-1.61800802, 3.60396562
-1.49107885877,3.45595547985,-1.50938697, 3.48886409
-1.48391215041,3.88748576105,-1.47956058, 3.80078064
-1.73811631926,3.67442371232,-1.67226846, 3.70270064
-1.58171527041,3.09042146357,-1.59240464, 3.22491533
-1.70101837343,3.53333763845,-1.66835498, 3.46613265
-1.82116460189,3.33951699149,-1.77887116, 3.36762711
-1.58038017972,3.00484485513,-1.61463314, 3.08457955
-1.73909968147,2.96375663011,-1.70255601, 2.99038149
-1.70713089084,3.38043574565,-1.69638434, 3.29526535
-1.89353315347,2.94316033897,-1.84069, 3.02050348
-1.68710637736,2.69822046268,-1.71097569, 2.76885131
-1.8294550513,2.9909445235,-1.79420096, 2.94235559
-1.78385559056,2.57941113732,-1.77657953, 2.65889581
-1.57946636761,2.96899334298,-1.61250509, 2.90108305
-1.61059189073,2.45126118729,-1.60098092, 2.54969106
-1.87568642992,2.79813982418,-1.8062988, 2.7436499
-1.70207156989,2.42960970484,-1.71538322, 2.49826523
-1.6879490766,2.33096674536,-1.68410132, 2.36735826
-1.95599455486,2.48884489665,-1.88690979, 2.46199638
-1.84139890224,2.50085605638,-1.84166057, 2.49213477
-1.85418630484,2.59932954499,-1.84194503, 2.57568811
-1.77879626961,2.52500860304,-1.78295659, 2.53594833
-2.01747259402,2.20215228562,-1.95671208, 2.27498908
-1.77647753256,2.03499862327,-1.80591712, 2.0871343
-2.05892640385,2.31121693099,-1.99386341, 2.26174672
-1.77970937137,1.82695207669,-1.8165906, 1.92167506
-2.01676970534,2.21184434819,-1.96337851, 2.14781495
-1.72841881386,1.94436726901,-1.76980071, 1.98841861
-1.81877432576,1.7721981045,-1.79834076, 1.81894938
-1.71872272916,1.81453686162,-1.72665689, 1.81487066
-1.91601536214,1.69002165446,-1.86516035, 1.71670479
-2.09321336325,1.88733344333,-2.03417754, 1.84933702
-1.99948520749,1.69889311019,-1.99796679, 1.73120988
-1.88271148081,1.53824006656,-1.89866111, 1.57978482
-1.8888241403,1.56523261916,-1.88136924, 1.56762778
-1.82959415151,1.57136842622,-1.83106822, 1.56973448
-1.74809145679,1.42692143763,-1.75612978, 1.45732256
-1.90716211875,1.38385305719,-1.86410302, 1.39901962
-2.1331914194,1.40242994924,-2.06505638, 1.40080722
-1.83697135709,1.32675411792,-1.87746001, 1.34205648
-2.04262498407,1.15587472919,-1.9975251, 1.1957262
-1.8263618865,1.22223580577,-1.85428187, 1.21540386
-1.96618104203,1.21599564144,-1.93207135, 1.21484429
-2.12925654985,0.995286799155,-2.0764776, 1.04228244
-1.9785468819,1.0631981059,-1.99001508, 1.05743849
-2.18771353157,1.13364972053,-2.13484161, 1.11585112
-2.08140875458,0.95316925275,-2.08313992, 0.98761213
-2.20134405962,0.878718083606,-2.16584719, 0.90134941
-2.04880761987,0.93679372684,-2.0648125, 0.92780099
-2.10080063984,0.880789222551,-2.08350477, 0.88988026
-2.2286051157,0.788711995396,-2.18761946, 0.80965062
-2.28151152157,0.702744705376,-2.25182589, 0.72489846
-1.87807343844,0.622613524354,-1.95008593, 0.64361712
-1.8837645352,0.53305073515,-1.88850011, 0.55583535
-1.88945563196,0.516479868447,-1.8793849, 0.52362345
-2.2528448302,0.486503708968,-2.1616475, 0.49318964
-2.33020201607,0.361637063891,-2.2841847, 0.38899232
-2.07747360089,0.378389897638,-2.11331668, 0.37917669
-2.10733443584,0.310673931681,-2.09902846, 0.32410146
-2.20858031808,0.294428632966,-2.17537909, 0.29939025
-2.34109224435,0.200436363986,-2.29601329, 0.22060635
-2.30680485874,0.0886360699485,-2.29536587, 0.11593719
-2.21715195138,0.0459325011653,-2.22506671, 0.05959226
-2.15110669857,0.00546954219505,-2.1581018, 0.01563154
-2.35127986808,-0.037403497456,-2.29978673,-0.02750363
-2.01775150479,-0.0878715908101,-2.06951102,-0.07654425
-1.95606240012,-0.157033429662,-1.97112232,-0.14127606
-2.13333051961,-0.228957664677,-2.08850965,-0.21157383
-1.96730407273,-0.27308123643,-1.98425665,-0.26152186
-2.29352520675,-0.323015047256,-2.21705567,-0.31132662
-2.07747303261,-0.381729330288,-2.09916943,-0.36814773
-2.18876615975,-0.390821996735,-2.16043252,-0.38767636
-2.17000647651,-0.435805419004,-2.15910087,-0.42712293
-2.00664992687,-0.554224062781,-2.03088544,-0.52834588
-2.41472491581,-0.665946747044,-2.32187011,-0.63775519
-2.01789159949,-0.677163169856,-2.07478065,-0.67072514
-2.20668243341,-0.801652507096,-2.16827529,-0.77516431
-2.11105738747,-0.858021823045,-2.11397152,-0.84213837
-2.2954218128,-0.747249972821,-2.24671006,-0.7701458
-2.09714567554,-0.816360071823,-2.12065631,-0.80840829
-2.43629473307,-0.96075532056,-2.35861251,-0.92944348
-2.11442974718,-0.905662406637,-2.1590125,-0.91304441
-2.43046297333,-1.12250279917,-2.36248684,-1.07873191
-2.41767542867,-1.0756953186,-2.39665405,-1.07863438
-2.45027642131,-1.15718138899,-2.42963373,-1.14226322
-2.59452184337,-1.38622828205,-2.54964257,-1.33511495
-2.60147762829,-1.27160047825,-2.58147311,-1.28785972
-2.55573778871,-1.28361163798,-2.55226921,-1.28699934
-2.48329883461,-1.40407555078,-2.48872511,-1.38106245
-2.31059764461,-1.35806280713,-2.33943915,-1.36587063
-2.50311228259,-1.51898967889,-2.4576255,-1.48812409
-2.16262827644,-1.70460337985,-2.21707992,-1.66007765
-2.35570499804,-1.56961386937,-2.3159379,-1.59211711
-2.28734115026,-1.65476055254,-2.2840099,-1.64378709
-2.67799126251,-1.96245351006,-2.58249308,-1.89541837
-2.16965417975,-1.65812146726,-2.25015644,-1.71307392
-2.58313908157,-1.93116170488,-2.50086984,-1.88620322
-2.40516835753,-2.02125877661,-2.41730608,-1.99441676
-2.58104517797,-2.00993532178,-2.53740997,-2.0089757
-2.31118740622,-2.04439002613,-2.35232885,-2.03928296
-2.6811386467,-2.2438621403,-2.60078292,-2.2017073
-2.33243416745,-2.45224495386,-2.38172329,-2.40049537
-2.34305754807,-2.43399095505,-2.34224187,-2.42976547
-2.34895942619,-2.21335972254,-2.33919738,-2.26349473
-2.44874374893,-2.29223502196,-2.41640542,-2.2886624
-2.765240552,-2.44662470608,-2.68131326,-2.41453145
-2.55088882291,-2.40589594322,-2.57185883,-2.41036861
-2.75474349813,-2.40863426664,-2.70677617,-2.41169023
-2.64768005031,-2.72081379328,-2.65220994,-2.65599649
-2.80793080375,-2.8681712509,-2.76535008,-2.82471493
-2.67120325025,-3.16932702077,-2.68316831,-3.09704212
-2.76951210345,-2.86268925457,-2.74258056,-2.91702315
-2.69472645019,-3.3119633248,-2.6969738,-3.22853501
-2.38060445046,-2.90628389329,-2.44097508,-2.98025613
-2.59007996198,-3.39928817894,-2.54894938,-3.31069685
-2.56592427589,-3.05219012852,-2.55408713,-3.11193237
-2.33827926893,-2.98852545693,-2.37725834,-3.01865941
-2.4891994341,-2.91387092274,-2.45658807,-2.93979793
-2.67130133075,-3.09984408586,-2.6164436,-3.06767743
-2.47643999361,-3.25030467856,-2.4993128,-3.21324262
-2.51069913297,-3.39802694784,-2.50022467,-3.36060511
-2.52144898241,-3.51687016738,-2.50816054,-3.48601622
-2.79503041614,-3.71848655833,-2.72405805,-3.67084533
-2.41303653387,-3.55841953708,-2.47233673,-3.58664726
-2.95622265966,-3.92323730379,-2.84255933,-3.85268546
-2.69253389782,-3.96204835007,-2.71721707,-3.9415776
-2.84879385748,-3.5194729141,-2.81246806,-3.61509655
-2.82409013985,-3.88409266527,-2.81364887,-3.82844149
-2.46932935155,-3.387029061,-2.53659369,-3.48711307
-2.7821022085,-3.41649948262,-2.72081654,-3.43496108
-2.82933142763,-4.3553411112,-2.79732199,-4.15708983
-2.71389293372,-3.73702420671,-2.72444443,-3.83237477
-2.74944486542,-4.26401937729,-2.73591711,-4.17287864
-2.57205041918,-4.49256588199,-2.59958839,-4.42621895
-2.89541855257,-4.29332300279,-2.82285108,-4.32591225
-3.05638596264,-4.52751295045,-2.99790313,-4.48666776
-2.9382354152,-3.89972519411,-2.9442501,-4.03151585
-2.64566946477,-4.50282344651,-2.70302419,-4.40311349
-2.8375375645,-4.48991854209,-2.80006141,-4.47452014
-2.59858062448,-4.47054423837,-2.63397848,-4.47538608
-2.63579070289,-4.51460269653,-2.62709808,-4.50976762
-2.86055488917,-5.00994659977,-2.8011932,-4.90419474
-2.55189929481,-4.38744014947,-2.59863092,-4.50432612
-2.58801331015,-4.42110279165,-2.58242375,-4.44290425
-3.13150843987,-4.83073718451,-3.00409065,-4.74905446
